2026-08-12T08:18:22Z,19723, 417.60, 99, 64
2026-08-12T08:18:32Z,19723, 417.59, 99, 63
2026-08-12T08:18:42Z,19723, 418.28, 99, 64
2026-08-12T08:18:52Z,19723, 418.10, 99, 64
2026-08-12T08:19:02Z,19723, 418.04, 99, 60
2026-08-12T08:19:12Z,19723, 433.08, 99, 64
2026-08-12T08:19:22Z,19723, 417.61, 98, 64
2026-08-12T08:19:32Z,19723, 421.36, 100, 63
2026-08-12T08:19:42Z,19723, 420.45, 100, 64
2026-08-12T08:19:52Z,19723, 418.05, 100, 65
2026-08-12T08:20:03Z,19723, 417.50, 99, 64
2026-08-12T08:20:13Z,19723, 417.15, 99, 64
2026-08-12T08:20:23Z,19723, 417.44, 99, 64
2026-08-12T08:20:33Z,19723, 443.42, 98, 64
2026-08-12T08:20:43Z,19723, 417.07, 99, 64
2026-08-12T08:20:53Z,19723, 420.56, 99, 64
2026-08-12T08:21:03Z,19723, 421.66, 99, 64
2026-08-12T08:21:13Z,19723, 421.23, 100, 63
2026-08-12T08:21:23Z,19723, 417.29, 100, 64
2026-08-12T08:21:33Z,19723, 416.84, 100, 65
2026-08-12T08:21:43Z,19723, 417.33, 98, 64
2026-08-12T08:21:53Z,19723, 434.43, 99, 65
2026-08-12T08:22:03Z,19723, 417.21, 99, 64
2026-08-12T08:22:13Z,19723, 417.13, 99, 63
2026-08-12T08:22:23Z,19723, 416.77, 99, 64
2026-08-12T08:22:33Z,19723, 418.84, 99, 63
2026-08-12T08:22:43Z,19723, 421.38, 99, 60
2026-08-12T08:22:53Z,19723, 415.82, 100, 64
2026-08-12T08:23:03Z,19723, 417.53, 98, 63
2026-08-12T08:23:13Z,19723, 420.28, 99, 64
2026-08-12T08:23:23Z,19723, 421.32, 100, 63
2026-08-12T08:23:33Z,19723, 418.29, 100, 63
2026-08-12T08:23:43Z,19723, 418.09, 99, 64
2026-08-12T08:23:54Z,19723, 417.35, 99, 63
2026-08-12T08:24:04Z,19723, 417.34, 99, 63
2026-08-12T08:24:14Z,19723, 417.84, 99, 63
2026-08-12T08:24:24Z,19723, 416.98, 99, 63
2026-08-12T08:24:34Z,19723, 416.52, 100, 64
2026-08-12T08:24:44Z,19723, 421.70, 100, 64
2026-08-12T08:24:54Z,19723, 421.60, 100, 62
2026-08-12T08:25:04Z,19723, 417.04, 100, 64
2026-08-12T08:25:14Z,19723, 417.13, 100, 63
2026-08-12T08:25:24Z,19723, 417.37, 99, 63
2026-08-12T08:25:34Z,19723, 417.94, 99, 64
2026-08-12T08:25:44Z,19723, 418.44, 99, 64
2026-08-12T08:25:54Z,19723, 421.09, 99, 62
2026-08-12T08:26:04Z,19723, 418.09, 99, 64
2026-08-12T08:26:14Z,19723, 421.87, 99, 63
2026-08-12T08:26:24Z,19723, 421.88, 100, 59
2026-08-12T08:26:34Z,19723, 416.57, 100, 64
2026-08-12T08:26:44Z,19723, 416.74, 100, 64
2026-08-12T08:26:54Z,19723, 418.07, 100, 63
2026-08-12T08:27:04Z,19723, 417.54, 99, 64
2026-08-12T08:27:14Z,19723, 417.23, 99, 64
2026-08-12T08:27:24Z,19723, 416.80, 99, 65
2026-08-12T08:27:34Z,19723, 417.03, 99, 64
2026-08-12T08:27:44Z,19723, 418.24, 99, 64
2026-08-12T08:27:54Z,19723, 420.62, 99, 63
2026-08-12T08:28:05Z,19723, 422.29, 100, 61
2026-08-12T08:28:15Z,19723, 417.38, 100, 64
2026-08-12T08:28:25Z,19723, 417.60, 100, 64
2026-08-12T08:28:35Z,19723, 418.30, 98, 64
2026-08-12T08:28:45Z,19723, 417.25, 99, 64
2026-08-12T08:28:55Z,19723, 416.20, 99, 64
2026-08-12T08:29:05Z,19723, 416.67, 99, 63
2026-08-12T08:29:15Z,19723, 417.21, 99, 64
2026-08-12T08:29:25Z,19723, 418.76, 99, 64
2026-08-12T08:29:35Z,19723, 420.93, 99, 64
2026-08-12T08:29:45Z,19723, 416.24, 100, 63
2026-08-12T08:29:55Z,19723, 417.44, 100, 64
2026-08-12T08:30:05Z,19723, 417.04, 98, 64
2026-08-12T08:30:15Z,19723, 421.51, 100, 61
2026-08-12T08:30:25Z,19723, 418.44, 100, 63
2026-08-12T08:30:35Z,19723, 415.91, 99, 64
2026-08-12T08:30:45Z,19723, 417.76, 99, 64
2026-08-12T08:30:55Z,19723, 417.80, 99, 64
2026-08-12T08:31:05Z,19723, 417.14, 99, 64
2026-08-12T08:31:15Z,19723, 418.16, 99, 63
2026-08-12T08:31:25Z,19723, 90.42, 11, 51
2026-08-12T08:31:35Z,19723, 414.58, 99, 63
2026-08-12T08:31:45Z,19723, 415.66, 99, 63
2026-08-12T08:31:55Z,19723, 418.03, 99, 64
2026-08-12T08:32:05Z,19723, 420.51, 99, 59
2026-08-12T08:32:15Z,19723, 415.08, 100, 64
2026-08-12T08:32:26Z,19723, 416.01, 100, 64
2026-08-12T08:32:36Z,19723, 416.34, 98, 64
2026-08-12T08:32:46Z,19723, 416.71, 98, 64
2026-08-12T08:32:56Z,19723, 416.87, 99, 65
2026-08-12T08:33:06Z,19723, 417.29, 99, 64
2026-08-12T08:33:16Z,19723, 416.96, 99, 64
2026-08-12T08:33:26Z,19723, 418.15, 99, 65
2026-08-12T08:33:36Z,19723, 419.90, 99, 64
2026-08-12T08:33:46Z,19723, 415.68, 100, 63
2026-08-12T08:33:56Z,19723, 416.67, 100, 65
2026-08-12T08:34:06Z,19723, 416.76, 98, 63
2026-08-12T08:34:16Z,19723, 420.36, 100, 64
2026-08-12T08:34:26Z,19723, 416.65, 100, 65
2026-08-12T08:34:36Z,19723, 417.26, 99, 64
2026-08-12T08:34:46Z,19723, 416.57, 99, 64
2026-08-12T08:34:56Z,19723, 416.80, 99, 64
2026-08-12T08:35:06Z,19723, 417.21, 99, 63
2026-08-12T08:35:16Z,19723, 417.39, 99, 64
2026-08-12T08:35:26Z,19723, 416.36, 100, 65
2026-08-12T08:35:36Z,19723, 422.26, 100, 61
2026-08-12T08:35:46Z,19723, 422.18, 100, 64
2026-08-12T08:35:56Z,19723, 417.73, 100, 65
2026-08-12T08:36:06Z,19723, 417.88, 100, 64
2026-08-12T08:36:17Z,19723, 417.61, 99, 64
2026-08-12T08:36:27Z,19723, 416.92, 99, 64
2026-08-12T08:36:37Z,19723, 417.23, 99, 64
2026-08-12T08:36:47Z,19723, 419.17, 99, 62
2026-08-12T08:36:57Z,19723, 416.98, 99, 63
2026-08-12T08:37:07Z,19723, 421.84, 99, 63
2026-08-12T08:37:17Z,19723, 421.13, 100, 59
2026-08-12T08:37:27Z,19723, 416.66, 100, 64
2026-08-12T08:37:37Z,19723, 416.90, 100, 64
2026-08-12T08:37:47Z,19723, 417.71, 98, 64
2026-08-12T08:37:57Z,19723, 417.35, 99, 63
2026-08-12T08:38:07Z,19723, 417.55, 99, 63
2026-08-12T08:38:17Z,19723, 417.74, 99, 63
2026-08-12T08:38:27Z,19723, 417.58, 99, 64
2026-08-12T08:38:37Z,19723, 420.93, 99, 63
2026-08-12T08:38:47Z,19723, 421.16, 100, 63
2026-08-12T08:38:57Z,19723, 416.06, 100, 63
2026-08-12T08:39:07Z,19723, 416.08, 100, 63
2026-08-12T08:39:17Z,19723, 417.18, 98, 64
2026-08-12T08:39:27Z,19723, 416.96, 99, 63
2026-08-12T08:39:37Z,19723, 416.77, 99, 63
2026-08-12T08:39:47Z,19723, 416.60, 99, 64
2026-08-12T08:39:57Z,19723, 417.09, 99, 64
2026-08-12T08:40:07Z,19723, 419.17, 99, 64
2026-08-12T08:40:18Z,19723, 415.72, 99, 62
2026-08-12T08:40:28Z,19723, 415.85, 100, 64
2026-08-12T08:40:38Z,19723, 418.19, 98, 64
2026-08-12T08:40:48Z,19723, 417.60, 98, 63
2026-08-12T08:40:58Z,19723, 417.18, 100, 64
2026-08-12T08:41:08Z,19723, 417.28, 99, 64
2026-08-12T08:41:18Z,19723, 417.68, 99, 64
2026-08-12T08:41:28Z,19723, 416.70, 99, 64
2026-08-12T08:41:38Z,19723, 418.33, 99, 60
2026-08-12T08:41:48Z,19723, 415.57, 99, 64
2026-08-12T08:41:58Z,19723, 416.64, 100, 64
2026-08-12T08:42:08Z,19723, 417.26, 98, 63
2026-08-12T08:42:18Z,19723, 421.42, 100, 63
2026-08-12T08:42:28Z,19723, 418.27, 100, 64
2026-08-12T08:42:38Z,19723, 418.33, 99, 64
2026-08-12T08:42:48Z,19723, 418.30, 99, 64
2026-08-12T08:42:58Z,19723, 419.01, 99, 63
2026-08-12T08:43:08Z,19723, 419.80, 99, 64
2026-08-12T08:43:18Z,19723, 416.31, 99, 63
2026-08-12T08:43:28Z,19723, 415.66, 100, 64
2026-08-12T08:43:38Z,19723, 417.97, 98, 64
2026-08-12T08:43:48Z,19723, 421.16, 100, 59
2026-08-12T08:43:58Z,19723, 418.76, 100, 64
2026-08-12T08:44:08Z,19723, 418.37, 99, 63
2026-08-12T08:44:18Z,19723, 417.85, 99, 63
2026-08-12T08:44:29Z,19723, 417.38, 99, 64
2026-08-12T08:44:39Z,19723, 418.86, 99, 64
2026-08-12T08:44:49Z,19723, 421.66, 99, 60
2026-08-12T08:44:59Z,19723, 92.57, 0, 52
2026-08-12T08:45:09Z,19723, 416.33, 99, 62
2026-08-12T08:45:19Z,19723, 417.45, 98, 63
2026-08-12T08:45:29Z,19723, 416.41, 98, 63
2026-08-12T08:45:39Z,19723, 416.96, 98, 63
2026-08-12T08:45:49Z,19723, 417.68, 98, 64
2026-08-12T08:45:59Z,19723, 416.79, 100, 60
2026-08-12T08:46:09Z,19723, 415.60, 99, 64
2026-08-12T08:46:19Z,19723, 416.49, 99, 63
2026-08-12T08:46:29Z,19723, 420.19, 99, 59
2026-08-12T08:46:39Z,19723, 420.40, 99, 64
2026-08-12T08:46:49Z,19723, 415.64, 99, 64
2026-08-12T08:46:59Z,19723, 416.50, 98, 64
2026-08-12T08:47:09Z,19723, 417.61, 98, 64
2026-08-12T08:47:19Z,19723, 416.47, 98, 64
2026-08-12T08:47:29Z,19723, 419.01, 98, 62
2026-08-12T08:47:39Z,19723, 415.61, 99, 63
2026-08-12T08:47:49Z,19723, 417.07, 99, 64
2026-08-12T08:47:59Z,19723, 421.79, 99, 64
2026-08-12T08:48:09Z,19723, 420.87, 99, 60
2026-08-12T08:48:19Z,19723, 418.37, 99, 64
2026-08-12T08:48:29Z,19723, 416.58, 99, 63
2026-08-12T08:48:40Z,19723, 416.14, 98, 64
2026-08-12T08:48:50Z,19723, 415.96, 98, 64
2026-08-12T08:49:00Z,19723, 417.46, 98, 64
2026-08-12T08:49:10Z,19723, 416.20, 98, 63
2026-08-12T08:49:20Z,19723, 416.72, 99, 64
2026-08-12T08:49:30Z,19723, 421.36, 99, 64
2026-08-12T08:49:40Z,19723, 421.01, 99, 59
2026-08-12T08:49:50Z,19723, 416.08, 99, 64
2026-08-12T08:50:00Z,19723, 417.75, 99, 64
2026-08-12T08:50:10Z,19723, 417.17, 98, 64
2026-08-12T08:50:20Z,19723, 417.22, 98, 63
2026-08-12T08:50:30Z,19723, 417.12, 98, 63
2026-08-12T08:50:40Z,19723, 417.00, 98, 62
2026-08-12T08:50:50Z,19723, 421.02, 99, 63
2026-08-12T08:51:00Z,19723, 419.88, 99, 60
2026-08-12T08:51:10Z,19723, 419.98, 99, 63
2026-08-12T08:51:20Z,19723, 415.71, 99, 63
2026-08-12T08:51:30Z,19723, 416.65, 99, 63
2026-08-12T08:51:40Z,19723, 415.82, 98, 63
2026-08-12T08:51:50Z,19723, 415.74, 100, 64
2026-08-12T08:52:00Z,19723, 416.29, 98, 64
2026-08-12T08:52:10Z,19723, 416.93, 98, 64
2026-08-12T08:52:21Z,19723, 421.68, 99, 64
2026-08-12T08:52:31Z,19723, 421.15, 99, 59
2026-08-12T08:52:41Z,19723, 421.32, 99, 63
2026-08-12T08:52:51Z,19723, 417.15, 99, 64
2026-08-12T08:53:01Z,19723, 417.15, 99, 64
2026-08-12T08:53:11Z,19723, 415.26, 100, 64
2026-08-12T08:53:21Z,19723, 416.53, 100, 62
2026-08-12T08:53:31Z,19723, 417.02, 98, 64
2026-08-12T08:53:41Z,19723, 417.38, 98, 63
2026-08-12T08:53:51Z,19723, 417.13, 99, 64
2026-08-12T08:54:01Z,19723, 421.76, 99, 64
2026-08-12T08:54:11Z,19723, 421.20, 99, 63
2026-08-12T08:54:21Z,19723, 416.82, 99, 64
2026-08-12T08:54:31Z,19723, 419.57, 99, 64
2026-08-12T08:54:41Z,19723, 421.95, 100, 59
2026-08-12T08:54:51Z,19723, 416.77, 100, 64
2026-08-12T08:55:01Z,19723, 417.58, 100, 63
2026-08-12T08:55:11Z,19723, 417.90, 98, 63
2026-08-12T08:55:21Z,19723, 417.67, 99, 63
2026-08-12T08:55:31Z,19723, 417.47, 99, 63
2026-08-12T08:55:41Z,19723, 420.79, 99, 60
2026-08-12T08:55:51Z,19723, 416.46, 99, 63
2026-08-12T08:56:01Z,19723, 418.38, 99, 64
2026-08-12T08:56:11Z,19723, 421.58, 99, 60
2026-08-12T08:56:21Z,19723, 415.67, 100, 63
2026-08-12T08:56:31Z,19723, 416.60, 100, 63
2026-08-12T08:56:42Z,19723, 416.64, 98, 63
2026-08-12T08:56:52Z,19723, 416.59, 99, 63
2026-08-12T08:57:02Z,19723, 420.72, 99, 60
2026-08-12T08:57:12Z,19723, 416.51, 99, 63
2026-08-12T08:57:22Z,19723, 416.55, 99, 63
2026-08-12T08:57:32Z,19723, 419.53, 99, 64
2026-08-12T08:57:42Z,19723, 415.54, 99, 61
2026-08-12T08:57:52Z,19723, 414.38, 100, 63
2026-08-12T08:58:02Z,19723, 415.97, 100, 62
2026-08-12T08:58:12Z,19723, 416.58, 98, 63
2026-08-12T08:58:22Z,19723, 416.30, 98, 63
2026-08-12T08:58:32Z,19723, 107.10, 8, 52
2026-08-12T08:58:42Z,19723, 413.92, 98, 62
2026-08-12T08:58:52Z,19723, 417.63, 100, 60
2026-08-12T08:59:02Z,19723, 413.97, 99, 63
2026-08-12T08:59:12Z,19723, 415.32, 99, 64
2026-08-12T08:59:22Z,19723, 416.34, 99, 63
2026-08-12T08:59:32Z,19723, 417.42, 99, 64
2026-08-12T08:59:42Z,19723, 421.19, 99, 64
2026-08-12T08:59:52Z,19723, 421.82, 100, 62
2026-08-12T09:00:02Z,19723, 417.06, 97, 63
2026-08-12T09:00:12Z,19723, 421.06, 100, 64
2026-08-12T09:00:22Z,19723, 418.98, 100, 63
2026-08-12T09:00:33Z,19723, 415.96, 99, 64
2026-08-12T09:00:43Z,19723, 416.45, 99, 63
2026-08-12T09:00:53Z,19723, 416.04, 99, 63
2026-08-12T09:01:03Z,19723, 415.74, 99, 63
2026-08-12T09:01:13Z,19723, 417.25, 99, 63
2026-08-12T09:01:23Z,19723, 415.23, 99, 64
2026-08-12T09:01:33Z,19723, 416.28, 99, 63
2026-08-12T09:01:43Z,19723, 415.72, 98, 64
2026-08-12T09:01:53Z,19723, 420.54, 100, 63
2026-08-12T09:02:03Z,19723, 419.49, 100, 63
2026-08-12T09:02:13Z,19723, 416.76, 100, 64
2026-08-12T09:02:23Z,19723, 416.68, 99, 64
2026-08-12T09:02:33Z,19723, 417.05, 99, 64
2026-08-12T09:02:43Z,19723, 416.73, 99, 64
2026-08-12T09:02:53Z,19723, 417.05, 99, 63
2026-08-12T09:03:03Z,19723, 416.28, 99, 64
2026-08-12T09:03:13Z,19723, 415.65, 98, 64
2026-08-12T09:03:23Z,19723, 419.63, 100, 61
2026-08-12T09:03:33Z,19723, 419.10, 100, 64
2026-08-12T09:03:43Z,19723, 415.50, 100, 63
2026-08-12T09:03:53Z,19723, 415.46, 99, 64
2026-08-12T09:04:03Z,19723, 420.07, 99, 63
2026-08-12T09:04:13Z,19723, 415.73, 99, 64
2026-08-12T09:04:23Z,19723, 416.48, 99, 63
2026-08-12T09:04:33Z,19723, 415.95, 99, 63
2026-08-12T09:04:44Z,19723, 416.35, 98, 62
2026-08-12T09:04:54Z,19723, 420.35, 100, 64
2026-08-12T09:05:04Z,19723, 418.77, 100, 63
2026-08-12T09:05:14Z,19723, 415.62, 99, 63
2026-08-12T09:05:24Z,19723, 420.88, 99, 64
2026-08-12T09:05:34Z,19723, 419.98, 99, 62
2026-08-12T09:05:44Z,19723, 415.36, 99, 63
2026-08-12T09:05:54Z,19723, 415.70, 99, 64
2026-08-12T09:06:04Z,19723, 415.16, 99, 63
2026-08-12T09:06:14Z,19723, 416.18, 98, 64
2026-08-12T09:06:24Z,19723, 420.00, 100, 63
2026-08-12T09:06:34Z,19723, 417.73, 100, 63
2026-08-12T09:06:44Z,19723, 415.93, 98, 63
2026-08-12T09:06:54Z,19723, 420.41, 99, 63
2026-08-12T09:07:04Z,19723, 420.75, 99, 61
2026-08-12T09:07:14Z,19723, 416.55, 99, 64
2026-08-12T09:07:24Z,19723, 416.65, 99, 64
2026-08-12T09:07:34Z,19723, 420.85, 99, 64
2026-08-12T09:07:44Z,19723, 416.11, 98, 63
2026-08-12T09:07:54Z,19723, 420.30, 100, 63
2026-08-12T09:08:04Z,19723, 415.84, 98, 62
2026-08-12T09:08:14Z,19723, 418.57, 98, 63
2026-08-12T09:08:24Z,19723, 420.15, 99, 62
2026-08-12T09:08:34Z,19723, 419.53, 99, 63
2026-08-12T09:08:45Z,19723, 415.85, 99, 64
2026-08-12T09:08:55Z,19723, 414.82, 99, 63
2026-08-12T09:09:05Z,19723, 415.50, 98, 63
2026-08-12T09:09:15Z,19723, 414.88, 98, 63
2026-08-12T09:09:25Z,19723, 415.81, 98, 63
2026-08-12T09:09:35Z,19723, 416.01, 98, 64
2026-08-12T09:09:45Z,19723, 416.87, 98, 64
2026-08-12T09:09:55Z,19723, 421.37, 99, 64
2026-08-12T09:10:05Z,19723, 421.11, 99, 63
2026-08-12T09:10:15Z,19723, 416.57, 99, 64
2026-08-12T09:10:25Z,19723, 416.20, 99, 63
2026-08-12T09:10:35Z,19723, 416.26, 98, 64
2026-08-12T09:10:45Z,19723, 415.51, 100, 64
2026-08-12T09:10:55Z,19723, 416.43, 98, 64
2026-08-12T09:11:05Z,19723, 416.24, 98, 64
2026-08-12T09:11:15Z,19723, 420.38, 99, 63
2026-08-12T09:11:25Z,19723, 420.50, 99, 60
2026-08-12T09:11:35Z,19723, 415.75, 99, 63
2026-08-12T09:11:45Z,19723, 416.04, 99, 62
2026-08-12T09:11:55Z,19723, 417.11, 99, 64
2026-08-12T09:12:05Z,19723, 108.60, 0, 53
2026-08-12T09:12:15Z,19723, 415.20, 99, 62
2026-08-12T09:12:25Z,19723, 417.31, 99, 63
2026-08-12T09:12:35Z,19723, 418.39, 100, 63
2026-08-12T09:12:46Z,19723, 420.07, 100, 62
2026-08-12T09:12:56Z,19723, 415.18, 100, 63
2026-08-12T09:13:06Z,19723, 415.87, 100, 63
2026-08-12T09:13:16Z,19723, 416.07, 98, 64
2026-08-12T09:13:26Z,19723, 416.29, 99, 63
2026-08-12T09:13:36Z,19723, 416.46, 99, 64
2026-08-12T09:13:46Z,19723, 416.79, 99, 64
2026-08-12T09:13:56Z,19723, 416.10, 99, 64
2026-08-12T09:14:06Z,19723, 419.37, 99, 63
2026-08-12T09:14:16Z,19723, 421.21, 99, 61
2026-08-12T09:14:26Z,19723, 416.77, 100, 64
2026-08-12T09:14:36Z,19723, 416.90, 100, 63
2026-08-12T09:14:46Z,19723, 417.96, 98, 64
2026-08-12T09:14:56Z,19723, 418.28, 100, 64
2026-08-12T09:15:06Z,19723, 416.78, 99, 63
2026-08-12T09:15:16Z,19723, 416.93, 99, 64
2026-08-12T09:15:26Z,19723, 416.64, 99, 63
2026-08-12T09:15:36Z,19723, 417.19, 99, 64
2026-08-12T09:15:46Z,19723, 416.00, 99, 63
2026-08-12T09:15:56Z,19723, 415.65, 100, 65
2026-08-12T09:16:06Z,19723, 416.18, 98, 64
2026-08-12T09:16:16Z,19723, 420.81, 100, 59
2026-08-12T09:16:26Z,19723, 420.51, 100, 64
2026-08-12T09:16:36Z,19723, 418.10, 100, 64
2026-08-12T09:16:47Z,19723, 417.51, 99, 64
2026-08-12T09:16:57Z,19723, 417.44, 99, 64
2026-08-12T09:17:07Z,19723, 417.00, 99, 64
2026-08-12T09:17:17Z,19723, 417.09, 99, 59
2026-08-12T09:17:27Z,19723, 415.87, 100, 64
2026-08-12T09:17:37Z,19723, 417.13, 98, 64
2026-08-12T09:17:47Z,19723, 421.63, 100, 62
2026-08-12T09:17:57Z,19723, 420.34, 100, 64
2026-08-12T09:18:07Z,19723, 416.15, 100, 64
2026-08-12T09:18:17Z,19723, 416.31, 99, 63
2026-08-12T09:18:27Z,19723, 416.74, 99, 64
2026-08-12T09:18:37Z,19723, 416.08, 99, 64
2026-08-12T09:18:47Z,19723, 418.39, 99, 60
2026-08-12T09:18:57Z,19723, 416.73, 99, 63
2026-08-12T09:19:07Z,19723, 417.35, 98, 63
2026-08-12T09:19:17Z,19723, 421.52, 100, 59
2026-08-12T09:19:27Z,19723, 421.50, 100, 63
2026-08-12T09:19:37Z,19723, 417.23, 100, 64
2026-08-12T09:19:47Z,19723, 417.46, 99, 63
2026-08-12T09:19:57Z,19723, 416.65, 99, 63
2026-08-12T09:20:07Z,19723, 416.52, 99, 64
2026-08-12T09:20:17Z,19723, 416.38, 99, 64
2026-08-12T09:20:27Z,19723, 416.94, 99, 64
2026-08-12T09:20:37Z,19723, 416.79, 99, 63
2026-08-12T09:20:47Z,19723, 420.86, 100, 64
2026-08-12T09:20:58Z,19723, 421.38, 100, 61
2026-08-12T09:21:08Z,19723, 419.73, 100, 64
2026-08-12T09:21:18Z,19723, 416.70, 100, 64
2026-08-12T09:21:28Z,19723, 416.88, 99, 64
2026-08-12T09:21:38Z,19723, 416.54, 99, 64
2026-08-12T09:21:48Z,19723, 416.08, 99, 63
2026-08-12T09:21:58Z,19723, 417.60, 99, 63
2026-08-12T09:22:08Z,19723, 416.92, 99, 64
2026-08-12T09:22:18Z,19723, 421.23, 100, 62
2026-08-12T09:22:28Z,19723, 421.16, 100, 61
2026-08-12T09:22:38Z,19723, 416.01, 100, 64
2026-08-12T09:22:48Z,19723, 416.38, 100, 63
2026-08-12T09:22:58Z,19723, 416.24, 100, 59
2026-08-12T09:23:08Z,19723, 414.95, 99, 63
2026-08-12T09:23:18Z,19723, 416.17, 99, 64
2026-08-12T09:23:28Z,19723, 416.27, 99, 64
2026-08-12T09:23:38Z,19723, 416.67, 99, 63
2026-08-12T09:23:48Z,19723, 420.36, 99, 63
2026-08-12T09:23:58Z,19723, 420.58, 100, 60
2026-08-12T09:24:08Z,19723, 415.94, 100, 64
2026-08-12T09:24:18Z,19723, 431.59, 98, 64
2026-08-12T09:24:28Z,19723, 419.11, 98, 60
2026-08-12T09:24:38Z,19723, 415.01, 99, 63
