51.12, 0, 1
51.12, 0, 1
51.18, 0, 1
51.12, 0, 1
57.03, 0, 437
57.03, 1, 437
57.03, 1, 437
57.03, 1, 437
57.03, 1, 437
57.03, 1, 437
57.03, 1, 437
57.03, 1, 437
57.03, 1, 437
57.03, 1, 437
57.03, 1, 437
57.03, 1, 437
57.03, 1, 437
57.03, 1, 437
57.03, 1, 437
57.03, 0, 437
57.31, 1, 437
57.03, 1, 437
56.78, 0, 437
56.78, 1, 437
56.78, 1, 437
56.78, 1, 437
56.78, 1, 437
56.78, 1, 437
56.78, 1, 437
56.78, 0, 437
56.78, 1, 437
56.78, 1, 437
56.78, 1, 437
56.78, 1, 437
57.03, 1, 437
57.03, 0, 437
57.03, 1, 437
56.78, 0, 437
57.03, 1, 437
57.03, 0, 437
57.03, 1, 437
57.03, 0, 437
57.03, 1, 437
57.03, 0, 437
56.78, 0, 437
57.03, 0, 437
56.78, 1, 437
56.78, 0, 437
57.03, 1, 437
57.03, 0, 443
57.03, 1, 443
56.78, 0, 443
57.03, 0, 443
56.78, 0, 443
56.78, 1, 443
57.03, 0, 443
56.78, 1, 443
56.78, 0, 443
56.78, 1, 443
56.78, 0, 443
57.03, 0, 443
56.78, 0, 443
56.78, 0, 443
57.03, 0, 443
57.31, 0, 443
57.03, 0, 443
57.03, 0, 443
56.78, 1, 443
57.03, 0, 443
56.78, 0, 443
56.78, 0, 443
56.78, 0, 443
57.03, 0, 443
57.03, 0, 443
57.03, 0, 443
57.03, 1, 443
57.03, 0, 443
56.78, 1, 443
57.03, 0, 443
57.03, 1, 443
56.78, 0, 447
57.03, 0, 443
56.78, 0, 443
57.03, 1, 443
56.78, 0, 443
57.03, 1, 439
56.78, 0, 437
56.78, 1, 443
57.03, 0, 443
57.03, 1, 443
56.78, 0, 443
56.78, 0, 443
57.03, 1, 447
57.03, 0, 443
57.03, 0, 443
56.78, 0, 443
57.03, 0, 443
56.78, 0, 443
57.03, 1, 443
57.03, 0, 443
57.03, 1, 443
57.03, 0, 443
56.78, 1, 443
57.03, 0, 443
56.78, 0, 437
56.78, 1, 437
56.78, 0, 437
57.03, 0, 437
56.78, 1, 437
57.03, 0, 439
56.78, 1, 437
57.03, 0, 437
57.03, 1, 437
57.03, 1, 437
57.03, 1, 437
56.78, 1, 437
57.03, 1, 437
56.78, 0, 439
57.03, 1, 437
56.78, 0, 437
57.03, 1, 437
57.03, 0, 437
56.78, 1, 437
57.03, 1, 437
57.03, 1, 437
57.03, 1, 437
56.78, 1, 437
57.03, 1, 439
57.03, 0, 437
57.03, 1, 437
57.03, 0, 437
57.03, 1, 437
57.03, 0, 437
57.03, 1, 437
57.03, 0, 437
57.03, 1, 437
57.03, 0, 437
57.03, 0, 443
57.03, 0, 437
57.03, 0, 437
57.03, 1, 443
57.03, 1, 443
57.03, 1, 443
57.03, 1, 443
57.03, 1, 443
57.03, 1, 443
57.03, 1, 443
57.03, 1, 443
57.03, 2, 443
57.03, 1, 443
57.03, 1, 441
57.03, 2, 441
57.03, 2, 441
57.03, 1, 441
57.03, 2, 441
57.03, 1, 441
57.03, 2, 441
57.03, 2, 441
56.78, 1, 441
57.03, 1, 441
57.03, 2, 441
56.78, 1, 441
57.03, 2, 441
56.78, 1, 441
56.78, 1, 441
56.78, 2, 441
57.03, 1, 441
57.03, 1, 441
56.78, 1, 441
56.78, 1, 441
56.78, 1, 441
56.78, 1, 441
57.03, 1, 441
57.03, 1, 441
56.78, 1, 441
56.78, 2, 441
57.03, 1, 441
56.78, 2, 441
57.31, 1, 441
56.78, 1, 441
57.03, 2, 441
56.78, 2, 441
57.03, 2, 441
56.78, 1, 441
57.03, 1, 437
57.03, 1, 437
57.03, 2, 437
57.03, 1, 437
56.78, 0, 437
56.78, 2, 435
56.78, 2, 435
57.03, 2, 435
57.03, 2, 435
57.03, 2, 437
57.03, 2, 435
57.03, 2, 435
56.78, 2, 435
57.03, 1, 441
56.78, 2, 441
56.78, 2, 441
57.03, 1, 441
56.78, 1, 441
56.78, 1, 441
56.78, 1, 441
57.03, 2, 441
57.03, 2, 441
57.03, 2, 441
56.78, 2, 441
57.03, 1, 441
57.03, 1, 441
56.78, 1, 441
56.78, 2, 441
57.03, 2, 441
57.03, 1, 441
56.78, 2, 441
57.03, 1, 441
57.03, 1, 441
57.03, 2, 441
57.03, 1, 441
57.03, 1, 441
56.78, 2, 441
57.03, 2, 441
57.03, 2, 441
57.03, 1, 441
57.03, 1, 441
57.03, 2, 441
56.78, 2, 441
57.03, 2, 441
57.03, 1, 441
57.03, 1, 441
56.78, 2, 441
57.03, 2, 441
57.03, 1, 441
57.03, 1, 441
56.78, 1, 441
57.03, 2, 441
57.03, 2, 441
57.03, 1, 441
57.03, 2, 441
57.03, 2, 437
57.03, 1, 437
57.03, 1, 437
56.78, 1, 437
57.03, 0, 437
57.03, 2, 435
57.03, 2, 435
57.03, 2, 437
57.03, 2, 437
57.03, 2, 437
57.03, 2, 435
57.03, 2, 435
57.03, 2, 435
57.03, 1, 441
57.03, 2, 441
57.03, 1, 441
57.03, 2, 441
57.03, 1, 441
57.03, 1, 441
57.03, 2, 441
57.03, 1, 441
57.03, 1, 441
57.03, 2, 441
57.03, 1, 441
57.03, 2, 441
57.03, 1, 441
57.03, 1, 441
57.03, 1, 441
57.03, 1, 441
57.03, 1, 441
57.03, 1, 441
57.03, 1, 441
57.03, 2, 441
57.03, 2, 441
57.03, 2, 441
57.03, 2, 441
57.03, 1, 441
57.03, 2, 441
57.03, 2, 441
57.03, 1, 441
57.03, 1, 441
57.03, 2, 441
57.03, 2, 441
57.03, 1, 441
57.03, 2, 441
57.03, 2, 441
57.03, 1, 441
57.03, 2, 441
57.03, 1, 441
57.03, 2, 441
57.03, 1, 441
57.03, 1, 441
57.03, 1, 441
56.78, 1, 441
56.78, 1, 441
56.78, 1, 437
56.78, 1, 437
57.03, 2, 437
56.78, 1, 437
57.03, 0, 437
56.78, 1, 435
57.03, 2, 437
57.03, 2, 435
57.03, 2, 435
56.78, 2, 435
56.78, 2, 435
56.78, 2, 437
56.78, 2, 437
57.03, 2, 441
56.78, 1, 441
57.03, 2, 441
56.78, 2, 441
57.03, 1, 441
57.03, 2, 441
57.03, 2, 441
57.03, 2, 441
56.78, 2, 441
57.03, 1, 441
56.78, 2, 441
56.78, 1, 441
56.78, 1, 441
57.03, 2, 441
57.03, 1, 441
57.03, 1, 441
56.78, 1, 441
56.78, 1, 441
57.03, 1, 441
56.78, 1, 441
56.78, 2, 441
56.78, 2, 441
56.78, 2, 441
57.03, 1, 441
57.03, 1, 441
56.78, 2, 441
56.78, 1, 441
57.03, 2, 441
57.03, 2, 441
57.03, 1, 441
56.78, 1, 441
56.78, 2, 441
57.03, 1, 441
57.03, 2, 441
57.03, 1, 441
57.03, 1, 441
56.78, 1, 441
57.03, 2, 441
56.78, 1, 441
57.03, 1, 441
57.03, 1, 441
57.03, 1, 441
57.03, 1, 437
57.03, 1, 437
56.78, 2, 437
57.03, 1, 437
57.03, 1, 437
57.03, 1, 435
57.03, 2, 437
57.03, 2, 437
57.03, 2, 435
57.03, 2, 437
57.03, 2, 435
57.03, 2, 435
57.03, 2, 435
56.78, 2, 441
57.03, 1, 441
57.03, 2, 441
57.03, 1, 441
57.03, 1, 441
56.78, 1, 441
57.03, 2, 441
57.03, 1, 441
57.03, 1, 441
57.03, 1, 441
57.03, 1, 441
57.03, 1, 441
57.03, 1, 441
57.03, 1, 441
56.78, 2, 441
57.03, 1, 441
57.03, 2, 441
56.78, 1, 441
57.03, 2, 441
57.03, 2, 441
57.03, 2, 441
57.03, 2, 441
57.03, 2, 441
57.03, 1, 441
57.31, 2, 441
56.78, 2, 441
57.03, 1, 441
57.03, 2, 441
57.03, 1, 441
57.03, 1, 441
57.03, 2, 441
57.03, 1, 441
57.03, 2, 441
57.03, 1, 441
57.03, 1, 441
57.03, 2, 441
57.03, 2, 441
57.03, 1, 441
57.03, 1, 441
57.03, 1, 441
57.03, 2, 441
