57.03, 0, 435
57.03, 2, 435
57.03, 2, 435
57.03, 2, 435
57.03, 2, 435
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 1, 439
57.03, 2, 439
57.31, 2, 439
57.03, 2, 439
57.03, 2, 443
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
56.78, 2, 439
56.78, 1, 439
57.03, 1, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 435
57.03, 1, 435
56.78, 2, 435
56.78, 0, 435
57.03, 2, 435
57.03, 2, 435
56.78, 2, 435
57.03, 2, 435
56.78, 2, 443
56.78, 2, 439
57.03, 2, 439
56.78, 1, 439
57.03, 1, 439
56.78, 1, 439
56.78, 2, 439
57.03, 1, 439
57.03, 2, 439
56.78, 2, 439
56.78, 1, 439
56.78, 1, 439
56.78, 2, 439
56.78, 2, 439
57.03, 2, 439
56.78, 2, 439
56.78, 2, 439
57.03, 2, 439
56.78, 1, 439
57.03, 1, 439
57.03, 2, 439
57.03, 2, 435
57.03, 2, 435
56.78, 0, 435
57.03, 2, 435
56.78, 2, 435
57.03, 2, 435
57.03, 2, 435
56.78, 0, 437
56.78, 1, 441
57.03, 1, 437
56.78, 1, 441
57.03, 1, 437
56.78, 1, 441
57.03, 1, 437
56.78, 1, 441
56.78, 0, 435
56.78, 0, 435
56.78, 0, 437
57.03, 0, 437
56.78, 0, 437
57.03, 0, 441
56.78, 1, 439
57.03, 2, 439
56.78, 1, 439
57.03, 2, 439
57.03, 2, 439
56.78, 1, 439
56.78, 1, 439
57.03, 1, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 1, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.31, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 435
57.03, 2, 435
57.03, 2, 435
57.03, 0, 435
57.03, 1, 435
57.03, 2, 435
57.03, 2, 435
57.03, 1, 435
57.03, 2, 439
57.03, 1, 439
57.03, 1, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 1, 439
57.03, 2, 439
57.03, 1, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.31, 2, 439
57.03, 1, 439
57.03, 1, 439
57.03, 1, 439
57.03, 2, 439
57.03, 2, 439
57.03, 1, 439
57.03, 1, 435
57.03, 2, 435
57.03, 1, 435
57.03, 0, 435
57.03, 2, 435
57.03, 2, 435
57.03, 2, 435
57.03, 2, 435
57.03, 2, 439
57.03, 2, 439
57.03, 1, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 1, 439
57.03, 2, 439
57.03, 2, 439
57.03, 1, 439
57.03, 2, 439
57.03, 1, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 1, 439
57.03, 2, 439
57.03, 1, 439
57.03, 2, 435
57.03, 2, 435
57.03, 0, 435
57.03, 1, 435
57.03, 2, 435
57.03, 2, 435
57.03, 2, 435
57.03, 1, 439
56.78, 1, 439
57.03, 1, 439
56.78, 2, 439
57.03, 1, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 1, 439
57.03, 1, 439
57.03, 1, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
56.78, 1, 439
57.03, 2, 435
57.03, 1, 435
56.78, 1, 435
57.03, 2, 435
57.03, 2, 435
57.03, 2, 435
57.03, 2, 435
57.03, 2, 439
57.03, 2, 439
57.03, 1, 439
57.03, 1, 439
57.03, 2, 439
56.78, 2, 439
57.03, 1, 439
56.78, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 1, 439
57.03, 2, 439
57.03, 1, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
56.78, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 435
57.03, 2, 435
57.03, 2, 435
57.03, 1, 435
57.03, 2, 435
57.03, 2, 435
57.03, 2, 435
57.03, 1, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 1, 439
57.03, 2, 439
57.03, 1, 439
57.03, 1, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 1, 439
57.03, 2, 439
57.03, 1, 435
57.03, 1, 435
57.03, 1, 435
57.03, 0, 435
57.03, 2, 435
57.03, 2, 435
57.03, 2, 435
57.03, 2, 435
57.03, 0, 437
57.03, 0, 437
57.03, 0, 437
57.03, 0, 437
57.03, 0, 439
57.03, 1, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.31, 2, 439
57.03, 2, 439
57.03, 1, 439
57.03, 1, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 1, 439
57.03, 1, 439
57.03, 2, 439
57.31, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 435
57.03, 2, 435
57.03, 2, 435
57.03, 0, 435
57.03, 2, 435
57.03, 2, 435
57.03, 2, 435
57.03, 2, 435
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 1, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 1, 443
57.03, 1, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 1, 439
57.03, 1, 439
56.78, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 435
56.78, 2, 435
57.03, 0, 435
57.03, 2, 435
57.03, 2, 435
57.03, 2, 435
57.03, 2, 435
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 1, 439
57.03, 1, 439
57.03, 1, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 1, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
56.78, 2, 439
57.03, 2, 439
57.03, 2, 435
57.03, 2, 435
56.78, 1, 435
57.03, 1, 435
57.03, 2, 435
57.03, 1, 435
57.03, 2, 435
57.03, 1, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
56.78, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
56.78, 1, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 1, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 1, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 435
57.03, 2, 435
56.78, 2, 435
57.03, 1, 435
57.03, 2, 435
57.03, 2, 435
57.03, 2, 435
57.03, 1, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 1, 439
57.03, 1, 439
57.03, 2, 439
57.03, 2, 439
57.03, 1, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 1, 439
57.03, 1, 439
57.03, 2, 439
57.03, 2, 439
57.03, 1, 435
57.03, 2, 435
57.03, 2, 435
57.03, 0, 435
57.03, 2, 435
57.03, 1, 435
57.03, 2, 435
57.03, 1, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 1, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 1, 439
57.03, 2, 439
57.31, 2, 439
57.03, 1, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 1, 439
57.03, 1, 439
57.03, 2, 435
57.03, 2, 435
57.03, 1, 435
57.03, 0, 435
57.03, 2, 435
57.03, 2, 435
57.03, 2, 435
57.03, 2, 435
57.03, 0, 437
57.03, 1, 441
57.03, 0, 437
57.03, 0, 437
57.03, 0, 435
57.03, 1, 439
57.03, 1, 439
57.03, 1, 439
57.03, 2, 439
57.03, 2, 439
57.03, 1, 439
57.03, 2, 439
56.78, 1, 439
57.03, 1, 439
57.03, 1, 439
56.78, 2, 439
57.03, 1, 439
57.03, 1, 439
57.03, 2, 439
57.03, 1, 439
57.03, 2, 439
57.03, 2, 439
56.78, 2, 439
57.03, 1, 439
57.03, 2, 439
57.03, 2, 439
57.03, 1, 435
57.03, 1, 435
57.03, 2, 435
57.03, 0, 435
57.03, 2, 435
57.03, 2, 435
57.03, 2, 435
57.03, 1, 439
57.03, 1, 439
56.78, 2, 439
56.78, 1, 439
57.03, 1, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 1, 439
57.03, 2, 435
57.03, 2, 435
57.03, 2, 435
57.03, 0, 435
57.03, 2, 435
57.03, 2, 435
57.03, 2, 435
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 1, 439
57.03, 2, 439
57.03, 1, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 1, 435
57.03, 2, 435
57.03, 2, 435
56.78, 0, 435
57.03, 2, 435
57.03, 2, 435
57.03, 2, 435
57.03, 2, 435
57.03, 2, 439
56.78, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 1, 439
57.03, 1, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 1, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 1, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 435
57.03, 2, 435
57.03, 2, 435
57.03, 0, 435
57.31, 2, 435
57.03, 2, 435
57.03, 2, 435
57.03, 2, 435
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 1, 439
57.03, 1, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 1, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 443
57.03, 1, 439
56.78, 2, 439
57.03, 1, 435
56.78, 1, 435
56.78, 1, 435
57.03, 1, 435
57.03, 2, 435
57.03, 2, 435
57.03, 2, 435
56.78, 1, 439
56.78, 2, 439
57.03, 2, 439
56.78, 2, 439
56.78, 2, 439
56.78, 2, 439
56.78, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 1, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
56.78, 2, 439
57.03, 1, 439
56.78, 1, 439
57.03, 1, 439
56.78, 2, 439
57.03, 2, 439
57.03, 2, 435
57.03, 2, 435
57.03, 1, 435
57.03, 0, 435
56.78, 2, 435
57.03, 2, 435
57.03, 2, 435
56.78, 1, 435
56.78, 0, 437
56.78, 0, 437
56.78, 0, 437
56.78, 0, 439
57.03, 0, 439
57.03, 2, 439
57.03, 1, 439
56.78, 2, 439
56.78, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
56.78, 2, 439
57.03, 2, 439
56.78, 2, 439
57.03, 1, 439
56.78, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
56.78, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 435
57.03, 1, 435
57.03, 2, 435
57.03, 0, 435
57.03, 2, 435
57.03, 2, 435
57.03, 2, 435
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
56.78, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 443
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
56.78, 2, 439
57.03, 2, 439
57.03, 1, 439
57.03, 2, 439
57.03, 1, 439
57.03, 2, 439
57.03, 1, 439
57.03, 2, 439
57.03, 2, 435
57.03, 2, 435
57.03, 2, 435
56.78, 0, 435
57.03, 2, 435
57.03, 2, 435
57.03, 2, 435
57.03, 2, 435
57.03, 1, 439
57.03, 2, 439
57.03, 2, 439
57.03, 1, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 443
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 1, 439
57.03, 1, 439
57.03, 1, 439
57.03, 1, 439
57.03, 1, 439
57.03, 2, 439
57.03, 2, 435
57.03, 2, 435
57.03, 0, 435
57.03, 1, 435
57.03, 2, 435
57.03, 2, 435
57.03, 2, 435
57.03, 1, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
56.78, 2, 439
56.78, 2, 439
56.78, 1, 439
56.78, 2, 439
57.03, 2, 439
56.78, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
56.78, 2, 439
56.78, 2, 439
56.78, 1, 435
56.78, 2, 435
56.78, 1, 435
57.03, 2, 435
56.78, 2, 435
57.03, 2, 435
57.03, 2, 435
57.03, 2, 439
57.03, 2, 439
57.03, 1, 439
57.03, 2, 439
56.78, 2, 439
57.03, 2, 439
56.78, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 2, 439
57.03, 1, 439
57.03, 1, 439
56.78, 2, 439
