PROD START Tue Jun 23 13:46:43 UTC 2026
=== anima cli/train.py — torch Lane-P REFERENCE+BRIDGE trainer ===
  ROLE: bridge (NOT production; production = cli/train.hexa)
  mode: CANON clm303  device=cuda
  config: d=3784 L=4 E0=2 Emax=4 V=256 K=3 seq_len=1024 steps=30000 bs=16
  savant=True mitosis=True
  cuda: NVIDIA H100 NVL cap=9.0 torch=2.4.0
  params: 388628412 (388.628M)
  corpus cell[0] /workspace/corpus/persona_sns_corpus.txt  size=4194308 bytes
  step  9800  CE=0.05396  E=2  wd=0.0390
  step  9900  CE=0.05477  E=2  wd=0.0389
  step 10000  CE=0.05401  E=2  wd=0.0387
  step 10100  CE=0.05395  E=2  wd=0.0386
  step 10200  CE=0.05301  E=2  wd=0.0385
  step 10300  CE=0.05250  E=2  wd=0.0384
  step 10400  CE=0.05579  E=2  wd=0.0383
  step 10500  CE=0.05441  E=2  wd=0.0382
  step 10600  CE=0.05011  E=2  wd=0.0381
  step 10700  CE=0.05213  E=2  wd=0.0380
  step 10800  CE=0.05354  E=2  wd=0.0378
  step 10900  CE=0.05249  E=2  wd=0.0377
  step 11000  CE=0.05139  E=2  wd=0.0376
  step 11100  CE=0.05366  E=2  wd=0.0375
  step 11200  CE=0.05360  E=2  wd=0.0374
  step 11300  CE=0.05176  E=2  wd=0.0373
  step 11400  CE=0.05055  E=2  wd=0.0372
  step 11500  CE=0.05192  E=2  wd=0.0371
  step 11600  CE=0.05237  E=2  wd=0.0369
  step 11700  CE=0.05249  E=2  wd=0.0368
  step 11800  CE=0.05409  E=2  wd=0.0367
  step 11900  CE=0.05110  E=2  wd=0.0366
  step 12000  CE=0.05218  E=2  wd=0.0365
  step 12100  CE=0.05036  E=2  wd=0.0364
  step 12200  CE=0.05316  E=2  wd=0.0363
  step 12300  CE=0.05207  E=2  wd=0.0362
  step 12400  CE=0.05126  E=2  wd=0.0360
  step 12500  CE=0.05551  E=2  wd=0.0359
  step 12600  CE=0.05353  E=2  wd=0.0358
  step 12700  CE=0.05657  E=2  wd=0.0357
  step 12800  CE=0.05173  E=2  wd=0.0356
  step 12900  CE=0.05328  E=2  wd=0.0355
  step 13000  CE=0.05181  E=2  wd=0.0354
  step 13100  CE=0.05320  E=2  wd=0.0353
  step 13200  CE=0.05470  E=2  wd=0.0351
  step 13300  CE=0.05418  E=2  wd=0.0350
