timestamp_utc,gpu_util_percent,memory_used_mib,memory_total_mib,power_w,host_used_mib,host_available_mib
2026-08-14T15:47:15Z,100,28544,49140,299.02,28959,482098
2026-08-14T15:47:25Z,100,28544,49140,298.93,28990,482068
2026-08-14T15:47:35Z,100,28544,49140,298.13,28989,482068
2026-08-14T15:47:45Z,100,28544,49140,298.84,28992,482066
2026-08-14T15:47:55Z,100,28544,49140,298.47,28956,482102
2026-08-14T15:48:05Z,100,28544,49140,297.27,28960,482097
2026-08-14T15:48:15Z,100,28544,49140,299.08,28981,482077
2026-08-14T15:48:25Z,100,28544,49140,297.94,29071,481986
2026-08-14T15:48:35Z,100,28544,49140,297.96,28451,482606
2026-08-14T15:48:45Z,99,28544,49140,298.42,28451,482607
2026-08-14T15:48:55Z,99,28544,49140,296.93,28439,482618
2026-08-14T15:49:05Z,100,28544,49140,296.15,28526,482526
2026-08-14T15:49:15Z,100,28544,49140,298.52,28517,482540
2026-08-14T15:49:25Z,98,28544,49140,297.53,28467,482591
2026-08-14T15:49:35Z,100,28544,49140,298.86,28452,482605
2026-08-14T15:49:46Z,100,28544,49140,298.33,28609,482449
2026-08-14T15:49:56Z,100,28544,49140,298.25,28556,482501
2026-08-14T15:50:06Z,100,28544,49140,298.02,28664,482388
2026-08-14T15:50:16Z,99,28544,49140,297.78,28506,482551
2026-08-14T15:50:26Z,100,28544,49140,297.90,28459,482598
2026-08-14T15:50:36Z,100,28544,49140,298.44,28468,482590
2026-08-14T15:50:46Z,100,28544,49140,297.74,28431,482626
2026-08-14T15:50:56Z,99,28544,49140,297.31,28428,482630
2026-08-14T15:51:06Z,99,28544,49140,298.82,28563,482495
2026-08-14T15:51:16Z,99,28544,49140,297.76,28487,482570
2026-08-14T15:51:26Z,100,28544,49140,297.62,28493,482565
2026-08-14T15:51:36Z,98,28544,49140,294.49,28473,482585
2026-08-14T15:51:46Z,100,28544,49140,297.40,28432,482626
2026-08-14T15:51:56Z,99,28544,49140,298.21,28481,482576
2026-08-14T15:52:06Z,100,28544,49140,298.27,28435,482622
2026-08-14T15:52:16Z,99,28544,49140,299.26,29109,481948
2026-08-14T15:52:26Z,99,28544,49140,298.38,28982,482075
2026-08-14T15:52:36Z,100,28544,49140,297.83,28844,482213
2026-08-14T15:52:46Z,99,28544,49140,298.54,28721,482336
2026-08-14T15:52:56Z,100,28544,49140,298.71,28631,482426
2026-08-14T15:53:06Z,100,28544,49140,297.89,28508,482550
2026-08-14T15:53:16Z,100,28544,49140,298.54,28429,482628
2026-08-14T15:53:26Z,99,28544,49140,295.48,28429,482628
2026-08-14T15:53:36Z,100,28544,49140,299.47,28447,482610
2026-08-14T15:53:46Z,100,28544,49140,299.58,28423,482634
2026-08-14T15:53:56Z,100,28544,49140,297.98,27252,483806
2026-08-14T15:54:06Z,100,28544,49140,300.97,27397,483661
2026-08-14T15:54:16Z,100,28544,49140,298.66,28044,483014
2026-08-14T15:54:26Z,99,28544,49140,298.54,23678,487380
2026-08-14T15:54:36Z,100,28544,49140,300.19,23590,487467
2026-08-14T15:54:46Z,100,28544,49140,298.80,23496,487561
2026-08-14T15:54:56Z,100,28544,49140,299.17,23444,487613
2026-08-14T15:55:06Z,100,28544,49140,298.81,23502,487555
2026-08-14T15:55:16Z,100,28544,49140,296.99,23350,487707
2026-08-14T15:55:26Z,100,28544,49140,297.93,23297,487760
2026-08-14T15:55:37Z,100,28544,49140,298.81,23256,487802
2026-08-14T15:55:47Z,100,28544,49140,298.53,23222,487836
2026-08-14T15:55:57Z,100,28544,49140,297.74,25449,485608
2026-08-14T15:56:07Z,100,28544,49140,298.84,29288,481770
2026-08-14T15:56:17Z,99,28544,49140,297.18,29611,481447
2026-08-14T15:56:27Z,100,28544,49140,298.53,24082,486976
2026-08-14T15:56:37Z,100,28544,49140,299.38,24010,487048
2026-08-14T15:56:47Z,100,28544,49140,297.08,23885,487173
2026-08-14T15:56:57Z,100,28544,49140,298.26,23749,487308
2026-08-14T15:57:07Z,100,28544,49140,298.24,23135,487923
2026-08-14T15:57:17Z,100,28544,49140,298.59,22989,488069
2026-08-14T15:57:27Z,99,28544,49140,299.08,22931,488126
2026-08-14T15:57:37Z,100,28544,49140,298.72,22903,488154
2026-08-14T15:57:47Z,100,28544,49140,298.27,22853,488204
2026-08-14T15:57:57Z,100,28544,49140,299.02,22815,488242
2026-08-14T15:58:07Z,100,28544,49140,298.28,22781,488276
2026-08-14T15:58:17Z,99,28544,49140,298.58,22745,488312
2026-08-14T15:58:27Z,100,28544,49140,299.48,22725,488333
2026-08-14T15:58:37Z,100,28544,49140,298.18,22725,488333
2026-08-14T15:58:47Z,100,28544,49140,299.10,22818,488239
2026-08-14T15:58:57Z,100,28544,49140,297.05,22834,488224
2026-08-14T15:59:07Z,100,28544,49140,297.79,22841,488217
2026-08-14T15:59:17Z,100,28544,49140,298.30,22790,488268
2026-08-14T15:59:27Z,100,28544,49140,298.93,22765,488292
2026-08-14T15:59:37Z,100,28544,49140,297.20,22734,488323
2026-08-14T15:59:47Z,100,28544,49140,297.87,22729,488329
2026-08-14T15:59:57Z,100,28544,49140,298.37,22768,488289
2026-08-14T16:00:07Z,100,28544,49140,298.75,22878,488179
2026-08-14T16:00:17Z,100,28544,49140,298.58,23476,487582
2026-08-14T16:00:27Z,99,28544,49140,297.60,23423,487634
2026-08-14T16:00:37Z,99,28544,49140,300.78,23369,487689
2026-08-14T16:00:47Z,100,28544,49140,298.98,23327,487731
2026-08-14T16:00:57Z,100,28544,49140,299.15,23310,487747
2026-08-14T16:01:07Z,99,28544,49140,300.90,23315,487743
2026-08-14T16:01:18Z,99,28544,49140,299.06,23249,487809
2026-08-14T16:01:28Z,99,28544,49140,298.05,23244,487813
2026-08-14T16:01:38Z,100,28544,49140,297.70,23213,487844
2026-08-14T16:01:48Z,100,28544,49140,298.12,23209,487849
2026-08-14T16:01:58Z,99,28544,49140,298.06,23293,487764
2026-08-14T16:02:08Z,100,28544,49140,298.34,23406,487652
2026-08-14T16:02:18Z,99,28544,49140,298.50,22858,488199
2026-08-14T16:02:28Z,100,28544,49140,298.23,22787,488271
2026-08-14T16:02:38Z,100,28544,49140,298.36,22793,488264
2026-08-14T16:02:48Z,100,28544,49140,298.42,22777,488281
2026-08-14T16:02:58Z,100,28544,49140,297.39,22769,488289
2026-08-14T16:03:08Z,100,28544,49140,298.43,22948,488110
2026-08-14T16:03:18Z,100,28544,49140,298.48,22924,488133
2026-08-14T16:03:28Z,100,28544,49140,297.88,22835,488222
2026-08-14T16:03:38Z,100,28544,49140,298.85,22819,488239
2026-08-14T16:03:48Z,100,28544,49140,298.24,22802,488255
2026-08-14T16:03:58Z,100,28544,49140,298.28,22833,488225
2026-08-14T16:04:08Z,99,28544,49140,298.79,22836,488222
2026-08-14T16:04:18Z,100,28544,49140,298.13,22816,488242
2026-08-14T16:04:28Z,100,28544,49140,298.21,22777,488281
2026-08-14T16:04:38Z,99,28544,49140,298.25,22799,488258
2026-08-14T16:04:48Z,100,28544,49140,299.06,22797,488261
2026-08-14T16:04:58Z,100,28544,49140,301.01,22860,488198
2026-08-14T16:05:08Z,99,28544,49140,298.10,22980,488078
2026-08-14T16:05:18Z,100,28544,49140,295.30,22944,488113
2026-08-14T16:05:28Z,100,28544,49140,297.92,22926,488131
2026-08-14T16:05:38Z,100,28544,49140,298.13,23512,487546
2026-08-14T16:05:48Z,99,28544,49140,298.69,23494,487564
2026-08-14T16:05:58Z,100,28544,49140,299.30,23481,487576
2026-08-14T16:06:08Z,100,28544,49140,298.17,23489,487568
2026-08-14T16:06:18Z,100,28544,49140,297.89,23483,487575
2026-08-14T16:06:28Z,100,28544,49140,298.40,23499,487558
2026-08-14T16:06:38Z,100,28544,49140,298.21,23444,487614
2026-08-14T16:06:48Z,100,28544,49140,298.31,23427,487630
2026-08-14T16:06:58Z,100,28544,49140,298.72,23423,487635
2026-08-14T16:07:09Z,100,28544,49140,299.08,23428,487630
2026-08-14T16:07:19Z,100,28544,49140,298.17,23517,487541
2026-08-14T16:07:29Z,99,28544,49140,299.06,23657,487401
2026-08-14T16:07:39Z,100,28544,49140,298.56,23650,487408
2026-08-14T16:07:49Z,100,28544,49140,297.37,23923,487135
2026-08-14T16:07:59Z,100,28544,49140,298.51,23860,487197
2026-08-14T16:08:09Z,100,28544,49140,299.01,23864,487193
2026-08-14T16:08:19Z,100,28544,49140,297.89,23876,487181
2026-08-14T16:08:29Z,100,28544,49140,298.74,23956,487102
2026-08-14T16:08:39Z,99,28544,49140,297.94,24014,487044
2026-08-14T16:08:49Z,100,28544,49140,298.83,24205,486853
2026-08-14T16:08:59Z,100,28544,49140,297.52,24204,486853
2026-08-14T16:09:09Z,99,28544,49140,295.80,24138,486920
2026-08-14T16:09:19Z,99,28544,49140,299.24,24098,486960
2026-08-14T16:09:29Z,100,28544,49140,298.94,24097,486961
2026-08-14T16:09:39Z,100,28544,49140,297.68,24083,486974
2026-08-14T16:09:49Z,100,28544,49140,299.11,24080,486978
2026-08-14T16:09:59Z,100,28544,49140,298.14,24068,486990
2026-08-14T16:10:09Z,100,28544,49140,298.65,24101,486956
2026-08-14T16:10:19Z,100,28544,49140,298.62,24056,487002
2026-08-14T16:10:29Z,100,28544,49140,298.44,24051,487007
2026-08-14T16:10:39Z,100,28544,49140,297.42,24033,487025
2026-08-14T16:10:49Z,100,28544,49140,298.49,27790,483268
2026-08-14T16:10:59Z,100,28544,49140,298.24,29784,481274
2026-08-14T16:11:09Z,99,28544,49140,297.59,30248,480809
2026-08-14T16:11:19Z,99,28544,49140,298.77,30232,480826
2026-08-14T16:11:29Z,100,28544,49140,298.52,30210,480848
2026-08-14T16:11:39Z,99,28544,49140,297.99,30188,480870
2026-08-14T16:11:49Z,99,28544,49140,297.64,30209,480848
2026-08-14T16:11:59Z,100,28544,49140,299.60,30198,480859
2026-08-14T16:12:09Z,100,28544,49140,297.98,28462,482596
2026-08-14T16:12:19Z,99,28544,49140,298.17,28361,482697
2026-08-14T16:12:29Z,100,28544,49140,298.56,29136,481922
2026-08-14T16:12:39Z,100,28544,49140,297.66,29123,481935
2026-08-14T16:12:49Z,100,28544,49140,298.18,28820,482238
2026-08-14T16:13:00Z,99,28544,49140,298.55,28782,482275
2026-08-14T16:13:10Z,100,28544,49140,297.75,28778,482280
2026-08-14T16:13:20Z,99,28544,49140,295.91,29395,481663
2026-08-14T16:13:30Z,100,28544,49140,298.74,29303,481754
2026-08-14T16:13:40Z,100,28544,49140,298.43,29196,481862
2026-08-14T16:13:50Z,99,28544,49140,295.63,29113,481944
2026-08-14T16:14:00Z,100,28544,49140,299.26,29007,482050
2026-08-14T16:14:10Z,100,28544,49140,298.29,28939,482118
2026-08-14T16:14:20Z,100,28544,49140,298.20,28814,482244
2026-08-14T16:14:30Z,100,28544,49140,298.77,28825,482233
2026-08-14T16:14:40Z,100,28544,49140,297.39,28800,482257
2026-08-14T16:14:50Z,100,28544,49140,298.12,28767,482291
2026-08-14T16:15:00Z,100,28544,49140,299.04,28784,482274
2026-08-14T16:15:10Z,100,28544,49140,297.71,29055,482003
2026-08-14T16:15:20Z,100,28544,49140,298.38,28917,482141
2026-08-14T16:15:30Z,100,28544,49140,299.05,29223,481835
2026-08-14T16:15:40Z,100,28544,49140,298.10,29309,481749
2026-08-14T16:15:50Z,99,28544,49140,297.27,29245,481813
2026-08-14T16:16:00Z,99,28544,49140,299.12,29251,481806
2026-08-14T16:16:10Z,100,28544,49140,298.97,29362,481696
2026-08-14T16:16:20Z,98,28544,49140,297.04,29384,481673
2026-08-14T16:16:30Z,100,28544,49140,298.79,29413,481645
2026-08-14T16:16:40Z,100,28544,49140,298.90,30075,480982
2026-08-14T16:16:50Z,100,28544,49140,297.30,30078,480979
2026-08-14T16:17:00Z,100,28544,49140,298.92,30103,480954
2026-08-14T16:17:10Z,99,28544,49140,298.90,30214,480844
2026-08-14T16:17:20Z,100,28544,49140,297.60,30245,480812
2026-08-14T16:17:30Z,100,28544,49140,298.76,30258,480799
2026-08-14T16:17:40Z,100,28544,49140,297.76,30171,480886
2026-08-14T16:17:50Z,100,28544,49140,300.02,30095,480962
2026-08-14T16:18:00Z,99,28544,49140,298.88,30083,480975
2026-08-14T16:18:10Z,100,28544,49140,297.48,30160,480897
2026-08-14T16:18:20Z,100,28544,49140,299.16,30097,480961
2026-08-14T16:18:30Z,100,28544,49140,298.95,28925,482132
2026-08-14T16:18:40Z,100,28544,49140,298.19,28899,482159
2026-08-14T16:18:51Z,99,28544,49140,298.68,28871,482186
2026-08-14T16:19:01Z,100,28544,49140,298.44,29409,481649
2026-08-14T16:19:11Z,99,28544,49140,298.16,29375,481683
2026-08-14T16:19:21Z,100,28544,49140,298.17,29371,481687
2026-08-14T16:19:31Z,100,28544,49140,298.05,29325,481732
2026-08-14T16:19:41Z,99,28544,49140,298.46,29714,481343
2026-08-14T16:19:51Z,100,28544,49140,298.48,29378,481680
2026-08-14T16:20:01Z,100,28544,49140,297.93,29334,481724
2026-08-14T16:20:11Z,99,28544,49140,300.02,29417,481641
2026-08-14T16:20:21Z,99,28544,49140,298.22,29352,481706
2026-08-14T16:20:31Z,100,28544,49140,297.80,29308,481749
2026-08-14T16:20:41Z,100,28544,49140,299.70,29346,481711
2026-08-14T16:20:51Z,100,28544,49140,298.13,29353,481705
2026-08-14T16:21:01Z,100,28544,49140,297.48,29652,481406
2026-08-14T16:21:11Z,100,28544,49140,298.69,29790,481268
2026-08-14T16:21:21Z,100,28544,49140,298.22,29990,481067
2026-08-14T16:21:31Z,100,28544,49140,297.67,30190,480867
2026-08-14T16:21:41Z,100,28544,49140,298.88,30110,480948
2026-08-14T16:21:51Z,100,28544,49140,299.22,30533,480524
2026-08-14T16:22:01Z,100,28544,49140,297.52,30294,480763
2026-08-14T16:22:11Z,100,28544,49140,297.51,30603,480455
2026-08-14T16:22:21Z,100,28544,49140,298.94,30547,480511
2026-08-14T16:22:31Z,99,28544,49140,298.93,30469,480588
2026-08-14T16:22:41Z,99,28544,49140,299.14,30442,480615
2026-08-14T16:22:51Z,100,28544,49140,297.64,30372,480685
2026-08-14T16:23:01Z,100,28544,49140,298.45,30772,480285
2026-08-14T16:23:11Z,100,28544,49140,298.60,30767,480290
2026-08-14T16:23:21Z,100,28544,49140,299.14,30691,480366
2026-08-14T16:23:31Z,100,28544,49140,297.40,30805,480252
2026-08-14T16:23:41Z,100,28544,49140,298.25,30924,480134
2026-08-14T16:23:51Z,100,28544,49140,298.15,30975,480082
2026-08-14T16:24:01Z,100,28544,49140,298.76,31159,479899
2026-08-14T16:24:11Z,100,28544,49140,298.62,31218,479839
2026-08-14T16:24:21Z,99,28544,49140,298.50,31338,479719
2026-08-14T16:24:31Z,100,28544,49140,298.93,31343,479715
2026-08-14T16:24:42Z,100,28544,49140,298.86,31289,479769
2026-08-14T16:24:52Z,100,28544,49140,298.16,31301,479757
2026-08-14T16:25:02Z,100,28544,49140,297.56,31651,479406
2026-08-14T16:25:12Z,100,28544,49140,298.61,32280,478694
2026-08-14T16:25:22Z,100,28544,49140,300.99,32310,478664
2026-08-14T16:25:32Z,99,28544,49140,298.39,32314,478659
2026-08-14T16:25:42Z,100,28544,49140,297.98,29401,481572
2026-08-14T16:25:52Z,100,28544,49140,297.70,29359,481614
2026-08-14T16:26:02Z,100,28544,49140,297.94,29345,481628
2026-08-14T16:26:12Z,100,28544,49140,298.53,30001,480973
2026-08-14T16:26:22Z,99,28544,49140,299.50,30023,480951
2026-08-14T16:26:32Z,100,28544,49140,298.58,30021,480953
2026-08-14T16:26:42Z,98,28544,49140,297.94,30023,480951
2026-08-14T16:26:52Z,99,28544,49140,297.65,30025,480948
2026-08-14T16:27:02Z,100,28544,49140,298.73,30017,480956
2026-08-14T16:27:12Z,100,28544,49140,299.43,30010,480964
2026-08-14T16:27:22Z,100,28544,49140,297.85,29999,480974
2026-08-14T16:27:32Z,100,28544,49140,297.18,29955,481019
2026-08-14T16:27:42Z,100,28544,49140,298.76,29977,480996
2026-08-14T16:27:52Z,99,28544,49140,298.87,29985,480988
2026-08-14T16:28:02Z,100,28544,49140,296.47,30101,480872
2026-08-14T16:28:12Z,100,28544,49140,297.63,30085,480888
2026-08-14T16:28:22Z,99,28544,49140,298.13,30446,480527
2026-08-14T16:28:32Z,100,28544,49140,297.74,30462,480512
2026-08-14T16:28:42Z,100,28544,49140,298.55,30242,480731
2026-08-14T16:28:52Z,100,28544,49140,298.90,30632,480342
2026-08-14T16:29:02Z,99,28544,49140,298.08,30793,480181
2026-08-14T16:29:12Z,100,28544,49140,298.72,30768,480205
2026-08-14T16:29:22Z,99,28544,49140,298.39,30603,480370
2026-08-14T16:29:32Z,99,28544,49140,298.09,30475,480499
2026-08-14T16:29:42Z,100,28544,49140,298.61,30375,480599
2026-08-14T16:29:52Z,100,28544,49140,298.81,30328,480645
2026-08-14T16:30:02Z,98,28544,49140,297.98,30431,480542
2026-08-14T16:30:12Z,99,28544,49140,297.55,30298,480675
2026-08-14T16:30:22Z,100,28544,49140,298.24,30220,480753
2026-08-14T16:30:32Z,100,28544,49140,297.43,30704,480269
2026-08-14T16:30:43Z,99,28544,49140,297.87,31310,479664
2026-08-14T16:30:53Z,100,28544,49140,297.56,31265,479709
2026-08-14T16:31:03Z,99,28544,49140,298.42,31173,479801
2026-08-14T16:31:13Z,99,28544,49140,298.68,30902,480071
2026-08-14T16:31:23Z,100,28544,49140,297.91,30651,480322
2026-08-14T16:31:33Z,100,28544,49140,297.40,30501,480472
2026-08-14T16:31:43Z,99,28544,49140,298.49,30339,480634
2026-08-14T16:31:53Z,100,28544,49140,298.98,30236,480738
2026-08-14T16:32:03Z,100,28544,49140,299.63,30147,480826
2026-08-14T16:32:13Z,99,28544,49140,297.18,30151,480823
2026-08-14T16:32:23Z,100,28544,49140,299.22,30095,480878
2026-08-14T16:32:33Z,100,28544,49140,298.71,30055,480919
2026-08-14T16:32:43Z,98,28544,49140,295.49,30175,480799
2026-08-14T16:32:53Z,100,28544,49140,298.91,30302,480672
2026-08-14T16:33:03Z,99,28544,49140,296.94,30741,480233
2026-08-14T16:33:13Z,99,28544,49140,296.95,30960,480013
2026-08-14T16:33:23Z,100,28544,49140,298.68,31015,479959
2026-08-14T16:33:33Z,100,28544,49140,298.44,30867,480106
2026-08-14T16:33:43Z,98,28544,49140,297.57,30642,480331
2026-08-14T16:33:53Z,100,28544,49140,299.26,30933,480040
2026-08-14T16:34:03Z,100,28544,49140,298.89,31224,479749
2026-08-14T16:34:13Z,99,28544,49140,298.99,31026,479948
2026-08-14T16:34:23Z,100,28544,49140,298.68,30888,480085
2026-08-14T16:34:33Z,100,28544,49140,298.81,30723,480250
2026-08-14T16:34:43Z,99,28544,49140,298.37,30593,480380
2026-08-14T16:34:53Z,100,28544,49140,298.52,30547,480427
2026-08-14T16:35:03Z,99,28544,49140,298.68,29976,480998
2026-08-14T16:35:13Z,100,28544,49140,298.48,29839,481134
2026-08-14T16:35:23Z,99,28544,49140,297.85,29760,481214
2026-08-14T16:35:33Z,99,28544,49140,293.96,29682,481291
2026-08-14T16:35:43Z,100,28544,49140,298.97,29611,481362
2026-08-14T16:35:53Z,100,28544,49140,298.84,30236,480737
2026-08-14T16:36:03Z,100,28544,49140,298.30,30148,480825
2026-08-14T16:36:13Z,100,28544,49140,297.83,30072,480901
2026-08-14T16:36:23Z,100,28544,49140,298.61,30004,480970
2026-08-14T16:36:34Z,100,28544,49140,297.66,29944,481029
2026-08-14T16:36:44Z,100,28544,49140,297.18,29912,481061
2026-08-14T16:36:54Z,99,28544,49140,299.04,29866,481107
2026-08-14T16:37:04Z,100,28544,49140,298.66,29857,481117
2026-08-14T16:37:14Z,100,28544,49140,297.30,29869,481105
2026-08-14T16:37:24Z,99,28544,49140,296.85,29861,481113
2026-08-14T16:37:34Z,100,28544,49140,299.76,29866,481107
2026-08-14T16:37:44Z,100,28544,49140,298.81,29952,481021
2026-08-14T16:37:54Z,100,28544,49140,298.11,30075,480899
2026-08-14T16:38:04Z,100,28544,49140,299.89,30362,480612
2026-08-14T16:38:14Z,100,28544,49140,299.12,30379,480595
2026-08-14T16:38:24Z,100,28544,49140,297.18,30722,480252
2026-08-14T16:38:34Z,100,28544,49140,299.58,31024,479950
2026-08-14T16:38:44Z,100,28544,49140,298.58,30818,480155
2026-08-14T16:38:54Z,100,28544,49140,299.37,30656,480317
2026-08-14T16:39:04Z,100,28544,49140,298.34,30999,479975
2026-08-14T16:39:14Z,100,28544,49140,296.53,31135,479839
2026-08-14T16:39:24Z,100,28544,49140,299.12,30774,480199
2026-08-14T16:39:34Z,99,28544,49140,297.81,30539,480434
2026-08-14T16:39:44Z,99,28544,49140,294.01,30375,480598
2026-08-14T16:39:54Z,100,28544,49140,299.51,30226,480748
2026-08-14T16:40:04Z,100,28544,49140,298.30,30246,480727
2026-08-14T16:40:14Z,100,28544,49140,299.07,30183,480790
2026-08-14T16:40:24Z,98,28544,49140,297.67,29547,481427
2026-08-14T16:40:34Z,100,28544,49140,298.80,29434,481539
2026-08-14T16:40:44Z,100,28544,49140,298.20,29375,481599
2026-08-14T16:40:54Z,98,28544,49140,298.14,30057,480917
2026-08-14T16:41:04Z,100,28544,49140,297.86,29997,480977
2026-08-14T16:41:14Z,100,28544,49140,296.23,29970,481003
2026-08-14T16:41:24Z,99,28544,49140,298.96,29893,481080
2026-08-14T16:41:34Z,100,28544,49140,298.52,29815,481158
2026-08-14T16:41:44Z,98,28544,49140,298.19,29761,481212
2026-08-14T16:41:54Z,99,28544,49140,298.95,29757,481216
2026-08-14T16:42:04Z,99,28544,49140,297.49,29773,481200
2026-08-14T16:42:14Z,99,28544,49140,297.04,29766,481207
2026-08-14T16:42:25Z,100,28544,49140,298.14,29762,481211
2026-08-14T16:42:35Z,100,28544,49140,298.02,29799,481174
2026-08-14T16:42:45Z,99,28544,49140,298.21,29879,481094
2026-08-14T16:42:55Z,99,28544,49140,298.74,29935,481039
2026-08-14T16:43:05Z,100,28544,49140,299.34,30340,480633
2026-08-14T16:43:15Z,100,28544,49140,298.09,30632,480341
2026-08-14T16:43:25Z,99,28544,49140,299.91,30647,480326
2026-08-14T16:43:35Z,99,28544,49140,298.70,31086,479888
2026-08-14T16:43:45Z,100,28544,49140,298.48,31107,479866
2026-08-14T16:43:55Z,100,28544,49140,297.58,30919,480054
2026-08-14T16:44:05Z,99,28544,49140,298.12,30974,479999
2026-08-14T16:44:15Z,99,28544,49140,297.72,31382,479591
2026-08-14T16:44:25Z,100,28544,49140,299.20,31884,479089
2026-08-14T16:44:35Z,100,28544,49140,297.93,31715,479258
2026-08-14T16:44:45Z,99,28544,49140,297.76,31718,479256
2026-08-14T16:44:55Z,100,28544,49140,299.52,31878,479095
2026-08-14T16:45:05Z,100,28544,49140,298.18,32508,478466
2026-08-14T16:45:15Z,100,28544,49140,299.45,32093,478881
2026-08-14T16:45:25Z,100,28544,49140,298.47,32129,478844
2026-08-14T16:45:35Z,97,28544,49140,298.12,31899,479075
2026-08-14T16:45:45Z,98,28544,49140,298.64,31788,479186
2026-08-14T16:45:55Z,100,28544,49140,297.77,31865,479109
2026-08-14T16:46:05Z,98,28544,49140,298.70,31869,479105
2026-08-14T16:46:15Z,98,28544,49140,299.02,31976,478997
2026-08-14T16:46:25Z,100,28544,49140,298.33,31982,478992
2026-08-14T16:46:35Z,100,28544,49140,297.24,32126,478848
2026-08-14T16:46:45Z,100,28544,49140,297.40,32161,478812
2026-08-14T16:46:55Z,100,28544,49140,297.99,32284,478690
2026-08-14T16:47:05Z,100,28544,49140,298.39,32301,478672
2026-08-14T16:47:15Z,99,28544,49140,297.18,32448,478525
2026-08-14T16:47:25Z,100,28544,49140,298.53,32509,478465
2026-08-14T16:47:35Z,100,28544,49140,297.61,32598,478376
2026-08-14T16:47:45Z,100,28544,49140,299.15,32646,478328
2026-08-14T16:47:55Z,98,28544,49140,298.78,32724,478249
2026-08-14T16:48:05Z,99,28544,49140,297.69,32779,478195
2026-08-14T16:48:15Z,100,28544,49140,298.42,32784,478190
2026-08-14T16:48:26Z,97,28544,49140,298.33,19636,491453
2026-08-14T16:48:36Z,100,28544,49140,298.37,19763,491326
2026-08-14T16:48:46Z,100,28544,49140,298.25,19884,491206
2026-08-14T16:48:56Z,100,28544,49140,294.14,19956,491133
2026-08-14T16:49:06Z,100,28544,49140,298.43,19933,491157
2026-08-14T16:49:16Z,100,28544,49140,298.08,19920,491170
2026-08-14T16:49:26Z,100,28544,49140,297.79,19937,491153
2026-08-14T16:49:36Z,100,28544,49140,298.98,20035,491054
2026-08-14T16:49:46Z,100,28544,49140,298.16,20136,490953
2026-08-14T16:49:56Z,100,28544,49140,297.65,20252,490838
2026-08-14T16:50:06Z,100,28544,49140,298.58,20519,490571
2026-08-14T16:50:16Z,100,28544,49140,298.72,20558,490532
2026-08-14T16:50:26Z,100,28544,49140,298.86,20560,490529
2026-08-14T16:50:36Z,99,28544,49140,297.97,20664,490425
2026-08-14T16:50:46Z,99,28544,49140,298.83,20800,490290
2026-08-14T16:50:56Z,100,28544,49140,298.39,20938,490152
2026-08-14T16:51:06Z,100,28544,49140,299.09,21396,489693
2026-08-14T16:51:16Z,100,28544,49140,296.95,21740,489349
2026-08-14T16:51:26Z,98,28544,49140,298.39,22041,489048
2026-08-14T16:51:36Z,100,28544,49140,298.44,22219,488870
2026-08-14T16:51:46Z,100,28544,49140,298.21,22293,488797
2026-08-14T16:51:56Z,100,28544,49140,298.42,22314,488775
2026-08-14T16:52:06Z,100,28544,49140,297.85,22571,488518
2026-08-14T16:52:16Z,99,28544,49140,298.29,22700,488390
2026-08-14T16:52:26Z,100,28544,49140,298.88,22823,488267
2026-08-14T16:52:36Z,100,28544,49140,298.00,23120,487969
2026-08-14T16:52:46Z,100,28544,49140,297.98,23381,487708
2026-08-14T16:52:56Z,100,28544,49140,297.55,23920,487169
2026-08-14T16:53:06Z,100,28544,49140,298.70,23833,487257
2026-08-14T16:53:16Z,100,28544,49140,297.88,23785,487304
2026-08-14T16:53:26Z,100,28544,49140,298.97,23721,487368
2026-08-14T16:53:36Z,99,28544,49140,299.02,23673,487417
2026-08-14T16:53:46Z,99,28544,49140,299.61,18470,492619
2026-08-14T16:53:56Z,100,28544,49140,298.46,18973,492116
2026-08-14T16:54:06Z,99,28544,49140,298.09,18475,492614
2026-08-14T16:54:16Z,100,28544,49140,299.17,18227,492863
2026-08-14T16:54:27Z,100,28544,49140,298.49,21263,489827
2026-08-14T16:54:37Z,100,28544,49140,299.26,20849,490241
2026-08-14T16:54:47Z,99,28544,49140,297.74,20709,490381
2026-08-14T16:54:57Z,100,28544,49140,297.97,20437,490652
2026-08-14T16:55:07Z,97,28544,49140,297.43,20566,490524
2026-08-14T16:55:17Z,98,28544,49140,299.55,20324,490765
2026-08-14T16:55:27Z,100,28544,49140,298.41,20198,490892
2026-08-14T16:55:37Z,100,28544,49140,298.78,20116,490974
2026-08-14T16:55:47Z,100,28544,49140,298.57,19699,491474
2026-08-14T16:55:57Z,100,28544,49140,298.97,19648,491526
2026-08-14T16:56:07Z,100,28544,49140,298.14,19647,491527
2026-08-14T16:56:17Z,100,28544,49140,300.28,19641,491533
2026-08-14T16:56:27Z,100,28544,49140,298.18,19604,491570
2026-08-14T16:56:37Z,100,28544,49140,298.30,25789,485384
2026-08-14T16:56:47Z,100,28544,49140,298.79,25758,485416
2026-08-14T16:56:57Z,100,28544,49140,298.53,25810,485364
2026-08-14T16:57:07Z,100,28544,49140,297.65,25917,485257
2026-08-14T16:57:17Z,100,28544,49140,298.84,25818,485356
2026-08-14T16:57:27Z,100,28544,49140,297.85,25862,485311
2026-08-14T16:57:37Z,95,28544,49140,298.65,25911,485263
